img;hash:446196656;xhash:1762415500;fname:IMG_20170708_190842.jpg;x:880.749;y:818.486;tx:869.591;ty:807.023;
img;hash:109607310;xhash:1040058907;fname:DSC00083.JPG;x:514.962;y:526.615;tx:514.631;ty:528.214;
img;hash:-184069226;xhash:1796653230;fname:IMG_20170910_165758.jpg;x:905.827;y:844.472;tx:903.056;ty:845.314;
img;hash:-72567440;xhash:2131938658;fname:IMG_0428a.jpg;x:902.27;y:832.114;tx:905.163;ty:844.895;
img;hash:-1039206574;xhash:-444340230;fname:DSC09723.JPG;x:928.613;y:813.033;tx:929.461;ty:832.298;
img;hash:1021760985;xhash:885690742;fname:IMG_20171224_124043.jpg;x:906.939;y:810.794;tx:891.242;ty:810.92;
img;hash:-367707416;xhash:563804798;fname:DSCF0373.JPG;x:896.38;y:821.543;tx:914.104;ty:845.579;
img;hash:682777798;xhash:665931644;fname:DSC00004.JPG;x:930.054;y:860.198;tx:1002.972;ty:904.565;
img;hash:-963429312;xhash:1641488383;fname:IMG_20171225_151025.jpg;x:834.535;y:831.693;tx:854.406;ty:772.764;
img;hash:330654143;xhash:-2073815261;fname:DSC09642.JPG;x:848.006;y:814.901;tx:844.142;ty:834.038;
img;hash:1469795817;xhash:1991970016;fname:IMG_20170918_150142.jpg;x:899.487;y:848.498;tx:901.323;ty:846.141;
img;hash:-2122616133;xhash:-2117251519;fname:DSC09939.JPG;x:510.961;y:528.042;tx:514.748;ty:526.889;
img;hash:-315257049;xhash:-123679913;fname:IMG_20170628_121211.jpg;x:669.165;y:487.46;tx:520.356;ty:318.19;
img;hash:282659472;xhash:2090639437;fname:IMG_20170910_125728.jpg;x:804.667;y:784.418;tx:795.148;ty:810.198;
img;hash:1048231171;xhash:601610326;fname:DSC01215.JPG;simile:dsc01215.jpg;x:941.436;y:829.21;tx:939.787;ty:799.133;
img;hash:-1655580939;xhash:-473401658;fname:IMG_20180106_131920.jpg;x:934.739;y:847.127;tx:934.478;ty:847.224;
img;hash:-205271987;xhash:167867031;fname:IMG_20180522_004200.jpg;x:934.2;y:845.263;tx:934.294;ty:846.473;
img;hash:1436513045;xhash:-872022008;fname:IMG_20170911_172730.jpg;x:898.58;y:879.105;tx:897.06;ty:890.717;
img;hash:32576245;xhash:1700066016;fname:DSC00752.JPG;x:924.54;y:841.84;tx:927.292;ty:848.557;
img;hash:807460311;xhash:-543508845;fname:IMG_20180530_222945.jpg;x:926.017;y:845.493;tx:925.486;ty:845.534;
img;hash:250326908;xhash:1900880224;fname:DSC00477.JPG;x:927.424;y:856.715;tx:924.474;ty:849.585;
img;hash:882709071;xhash:781028290;fname:IMG_20170915_135309.jpg;x:916.38;y:778.809;tx:899.986;ty:783.611;
img;hash:2137998788;xhash:355442866;fname:DSC09858.JPG;x:908.895;y:860.511;tx:940.272;ty:863.885;
img;hash:477796572;xhash:-445396628;fname:DSC09696.JPG;x:940.145;y:863.114;tx:937.539;ty:849.583;
img;hash:1888496530;xhash:962490687;fname:IMG_20170708_191902.jpg;x:795.001;y:821.122;tx:756.649;ty:766.704;
img;hash:-2015455217;xhash:1509516628;fname:DSC09971.JPG;x:516.498;y:528.382;
img;hash:142556115;xhash:1728648221;fname:IMG_20170708_191706.jpg;x:907.516;y:815.193;tx:907.516;ty:844.155;
img;hash:565101468;xhash:543737495;fname:DSC09892.JPG;x:919.588;y:849.336;tx:919.882;ty:856.579;
img;hash:-718578335;xhash:-718578335;fname:DSC09716.JPG;x:903.154;y:826.115;tx:897.653;ty:810.453;
img;hash:1499267954;xhash:2026383874;fname:IMG_20170628_120619.jpg;x:519.485;y:311.246;tx:518.477;ty:312.142;
img;hash:-2142529436;xhash:-653180415;fname:DSC_2526.JPG;x:880.547;y:750.494;tx:914.184;ty:731.193;
img;hash:1275105444;xhash:866731461;fname:DSC00932.JPG;x:908.783;y:860.939;tx:912.569;ty:877.453;
img;hash:-170313293;xhash:-282240938;fname:IMG_20180522_021751.jpg;simile:img_20180522_004150.jpg;x:932.937;y:843.309;tx:934.586;ty:847.222;
img;hash:390366694;xhash:64345485;fname:DSC00835.JPG;x:-261.255;y:-165.691;
img;hash:-1323470940;xhash:1140389801;fname:DSC00657.JPG;x:272.795;y:1136.36;tx:906.895;ty:861.123;
img;hash:59833667;xhash:-334598798;fname:IMG_20171224_190526.jpg;simile:img_20180605_173211.jpg;x:932.939;y:843.33;tx:935.726;ty:847.938;
img;hash:-1690600280;xhash:1819436124;fname:DSC09811.JPG;x:915.772;y:855.919;
img;hash:718810320;xhash:-1115546614;fname:IMG_20170911_172446.jpg;x:903.355;y:907.986;tx:902.851;ty:884.679;
img;hash:895491187;xhash:2112352866;fname:DSC00398.JPG;x:924.263;y:839.731;tx:928.06;ty:848.428;
img;hash:-1269573378;xhash:905525260;fname:DSC00673.JPG;x:467.389;y:1320.975;tx:885.177;ty:1240.866;
img;hash:-255289778;xhash:2072765161;fname:IMG_20171004_221951.jpg;x:926.877;y:842.793;tx:927.315;ty:848.508;
img;hash:1362532250;xhash:1117582962;fname:DSC09793.JPG;x:918.596;y:837.333;tx:915.776;ty:845.726;
img;hash:-1485637251;xhash:-1294257089;fname:IMG_20180522_190838.jpg;x:903.59;y:842.936;tx:913.765;ty:830.46;
img;hash:388520368;xhash:1885383186;fname:DSC09732.JPG;x:907.695;y:837.127;tx:900.506;ty:841.724;
img;hash:268000054;xhash:-1067489014;fname:IMG_20171002_164018.jpg;x:886.76;y:858.001;tx:874.208;ty:863.355;
img;hash:-1557110376;xhash:1061677326;fname:DSC_2702.JPG;x:518.625;y:257.328;tx:465.74;ty:287.709;
img;hash:1090250112;xhash:1143699173;fname:DSCF0526.JPG;x:916.311;y:836.96;tx:894.934;ty:840.149;
img;hash:137559192;xhash:-137917366;fname:DSC_2427.JPG;x:938.305;y:821.571;tx:946.563;ty:883.898;
img;hash:313019007;xhash:-497794857;fname:IMG_20170709_144320.jpg;x:767.53;y:793.964;tx:789.414;ty:795.223;
img;hash:1097827639;xhash:-25948766;fname:DSC00889.JPG;x:541.201;y:283.188;
img;hash:1222448990;xhash:2094285522;fname:DSC01278.JPG;x:960.549;y:856.905;tx:962.234;ty:853.536;
img;hash:-1661861698;xhash:1909348500;fname:IMG_20180527_222050.jpg;x:929.261;y:837.802;tx:929.587;ty:847.248;
img;hash:1868421422;xhash:-199783527;fname:DSC00022.JPG;x:840.195;y:774.076;tx:875.684;ty:815.57;
img;hash:-522642936;xhash:-514905532;fname:IMG_20170910_125654.jpg;x:874.908;y:810.251;tx:811.709;ty:800.847;
img;hash:-1469663361;xhash:1720900498;fname:DSC00155.JPG;x:884.755;y:898.456;tx:915.052;ty:860.339;
img;hash:1993973915;xhash:50163239;fname:P1110509.JPG;x:920.008;y:847.69;tx:913.342;ty:847.917;
img;hash:1034278217;xhash:-1960911272;fname:IMG_20170628_120313.jpg;x:523.611;y:320.516;tx:904.004;ty:784.613;
img;hash:-447870342;xhash:1898173463;fname:DSC01560.JPG;x:853.595;y:817.739;tx:812.631;ty:844.685;
img;hash:-2104239577;xhash:1007570463;fname:IMG_20170918_102515.jpg;simile:img_20170628_144803.jpg;x:908.85;y:860.218;tx:953.507;ty:1204.038;pois:rezervoar@550.0/369.0,komin@436.0/301.0;
img;hash:1125463891;xhash:-2046853000;fname:DSC00896.JPG;x:538.701;y:283.188;
img;hash:-344303093;xhash:810039726;fname:IMG_7441.JPG;x:928.973;y:840.984;tx:923.869;ty:837.705;
img;hash:-668150589;xhash:2114767019;fname:DSC01039.JPG;x:720.205;y:566.778;tx:678.683;ty:618.033;
img;hash:334489514;xhash:-1960550720;fname:IMG_20170910_125744.jpg;x:805.063;y:783.625;tx:893.509;ty:813.371;
img;hash:-1723276659;xhash:-1489291025;fname:IMG_20171004_132054.jpg;x:984.05;y:803.701;tx:980.094;ty:810.323;
img;hash:1671983607;xhash:1837025486;fname:IMG_20170713_175154.jpg;x:858.817;y:888.722;tx:850.369;ty:893.843;
img;hash:654689427;xhash:270399481;fname:P1110532.JPG;x:782.125;y:849.402;tx:874.53;ty:905.368;
img;hash:303738621;xhash:-368751966;fname:DSC00351.JPG;x:633.664;y:345.796;tx:652.643;ty:398.937;
img;hash:2076751060;xhash:-282263204;fname:DSC09901.JPG;x:909.55;y:856.579;tx:912.455;ty:859.226;
img;hash:-1488028223;xhash:-1072645441;fname:IMG_20171002_151427.jpg;x:903.392;y:842.595;tx:900.405;ty:847.886;
img;hash:766453495;xhash:-1064703403;fname:DSC00101.JPG;x:926.994;y:801.126;tx:931.882;ty:801.126;
img;hash:884764963;xhash:326097885;fname:DSC00076.JPG;x:936.591;y:912.673;tx:893.713;ty:1015.645;
img;hash:-522105078;xhash:-1725160134;fname:DSC00729.JPG;x:431.929;y:984.533;
img;hash:-2099656960;xhash:1668115122;fname:DSC09876.JPG;x:738.906;y:841.154;tx:765.67;ty:881.19;
img;hash:418526978;xhash:1059769418;fname:DSC00842.JPG;x:-228.968;y:-242.531;
img;hash:1489857240;xhash:-506050769;fname:IMG_20171001_231115.jpg;simile:img_20180605_173211.jpg;x:932.988;y:843.399;tx:935.225;ty:847.24;
img;hash:31383454;xhash:2060319103;fname:DSC01609.JPG;x:909.109;y:848.057;tx:903.898;ty:850.993;
img;hash:-2104956552;xhash:-90556843;fname:DSC00590.JPG;x:-334.705;y:-304.768;tx:-340.77;ty:-43.987;
img;hash:-414941654;xhash:-1477998536;fname:DSC09660.JPG;x:519.514;y:312.274;tx:518.569;ty:312.149;
img;hash:309385356;xhash:1935329004;fname:DSC00808.JPG;x:-349.829;y:-172.684;
img;hash:-373863701;xhash:1909168390;fname:IMG_7430.JPG;x:926.092;y:839.993;tx:930.077;ty:845.697;
img;hash:1016911171;xhash:457036559;fname:IMG_20170629_111652.jpg;x:913.988;y:817.581;tx:937.16;ty:826.679;
img;hash:2110003878;xhash:233506755;fname:DSC09849.JPG;x:851.693;y:815.381;tx:753.647;ty:827.174;
img;hash:1455731120;xhash:-1611656385;fname:DSC00921.JPG;x:925.362;y:841.924;tx:914.096;ty:842.797;
img;hash:1528408732;xhash:-1727857299;fname:DSC00409.JPG;x:930.182;y:839.577;tx:924.765;ty:837.456;
img;hash:1071656767;xhash:203523444;fname:DSC01222.JPG;x:919.799;y:831.467;tx:935.965;ty:830.691;
img;hash:1030006306;xhash:-1562460387;fname:IMG_20170629_123940.jpg;simile:dsc09703.jpg;x:943.55;y:829.918;tx:921.817;ty:826.202;
img;hash:-550443547;xhash:-1639370653;fname:DSC08735.JPG;simile:dsc00757.jpg;x:945.647;y:812.846;tx:946.729;ty:859.513;
img;hash:-2128939040;xhash:472585601;fname:DSC09865.JPG;x:996.333;y:804.345;tx:991.641;ty:804.426;
img;hash:309097306;xhash:-1730100156;fname:DSC09709.JPG;x:905.742;y:817.734;tx:911.577;ty:846.02;
img;hash:275725505;xhash:-1250231811;fname:DSC00344.JPG;x:509.392;y:293.458;tx:517.851;ty:309.78;
img;hash:2039675860;xhash:-1318822557;fname:IMG_20171223_155400.jpg;x:933.171;y:847.008;tx:935.739;ty:844.917;
img;hash:-1135796532;xhash:502174988;fname:IMG_20170710_104723.jpg;simile:img_20170628_144803.jpg;x:908.741;y:860.511;tx:815.884;ty:1556.042;pois:rezervoar@325.0/495.0,komin@154.0/431.0,rubina@679.0/365.0;
img;hash:-585514939;xhash:1376014149;fname:DSC00700.JPG;x:475.772;y:1161.529;tx:906.895;ty:854.628;
img;hash:-1029756535;xhash:1007053047;fname:IMG_20170918_232448.jpg;x:926.553;y:844.841;tx:931.833;ty:845.614;
img;hash:1659066223;xhash:-266612800;fname:IMG_20171004_124054.jpg;x:897.466;y:857.817;tx:896.728;ty:845.726;
img;hash:-174295239;xhash:515733582;fname:IMG_20170911_090624.jpg;x:841.943;y:809.226;tx:886.214;ty:816.628;
img;hash:1272133399;xhash:361551977;fname:IMG_20171223_155346.jpg;simile:img_20180605_173211.jpg;x:932.81;y:843.253;tx:935.584;ty:848.209;
img;hash:-844667781;xhash:-1996891734;fname:IMG_20171223_112021.jpg;x:908.715;y:860.459;tx:898.005;ty:968.671;
img;hash:-759402756;xhash:835484091;fname:DSC01001.JPG;x:949.727;y:877.327;tx:935.277;ty:783.169;
img;hash:-1167635637;xhash:-1120231115;fname:IMG_20170629_150446.jpg;x:942.261;y:826.394;tx:907.168;ty:823.581;
img;hash:1882946298;xhash:-1574722735;fname:DSC_2616.JPG;x:976.457;y:732.695;tx:979.093;ty:731.478;
img;hash:-1356833406;xhash:1545889541;fname:DSC01458.JPG;x:859.099;y:814.571;tx:836.914;ty:811.626;
img;hash:1201281066;xhash:-1732310489;fname:DSC_2659.JPG;x:933.743;y:835.907;tx:927.892;ty:836.126;
img;hash:1421974673;xhash:1490611016;fname:DSC09885.JPG;x:912.415;y:833.124;tx:910.184;ty:845.18;
img;hash:-1301213476;xhash:70334741;fname:DSC01474.JPG;x:857.177;y:814.157;tx:835.216;ty:813.845;
img;hash:1450380751;xhash:2010779836;fname:IMG_20170707_112724.jpg;simile:img_20170919_165112.jpg;x:903.585;y:842.766;tx:901.447;ty:846.14;
img;hash:-606417446;xhash:-1785737102;fname:DSC00387.JPG;x:929.551;y:857.186;tx:931.434;ty:849.012;
img;hash:1246265722;xhash:-980901036;fname:DSC01285.JPG;x:947.051;y:854.887;tx:951.007;ty:875.707;
img;hash:-1847224334;xhash:-72262765;fname:DSC01064.JPG;x:931.897;y:857.476;tx:931.818;ty:859.312;
img;hash:137882538;xhash:-251558512;fname:DSC00090.JPG;x:516.415;y:528.214;
img;hash:-555642275;xhash:1087936157;fname:DSC00263.JPG;x:937.934;y:831.795;tx:951.59;ty:897.553;
img;hash:111414960;xhash:2003383604;fname:DSC00085.JPG;x:513.16;y:524.96;tx:516.746;ty:524.923;
img;hash:-791926097;xhash:-322551024;fname:DSC01695.JPG;x:933.281;y:846.393;tx:935.609;ty:844.189;
img;hash:-1553189244;xhash:35156308;fname:P1110550.JPG;x:896.669;y:803.612;tx:889.106;ty:791.236;
img;hash:-41677605;xhash:-358892575;fname:DSC00049.JPG;x:539.279;y:331.655;tx:826.661;ty:856.747;
img;hash:1712132705;xhash:1872442843;fname:IMG_20171007_175808.jpg;x:896.518;y:847.184;tx:899.163;ty:849.56;
img;hash:1017608992;xhash:440988070;fname:IMG_20171225_232656.jpg;x:926.646;y:855.259;tx:929.949;ty:857.437;
img;hash:-711694376;xhash:-1987468440;fname:IMG_20171007_170834.jpg;x:896.3;y:855.943;tx:896.555;ty:871.544;
img;hash:-1345792455;xhash:2103775085;fname:IMG_20170918_103629.jpg;x:880.352;y:895.428;tx:900.399;ty:864.24;
img;hash:-1358383607;xhash:941117694;fname:IMG_20170917_210202.jpg;x:933.136;y:846.933;tx:935.36;ty:844.667;
img;hash:-588212054;xhash:-55387262;fname:IMG_20170710_105310.jpg;x:908.922;y:860.423;tx:899.998;ty:886.746;
img;hash:54806970;xhash:-411232180;fname:DSC01616.JPG;x:912.143;y:854.513;tx:903.676;ty:849.049;
img;hash:424004669;xhash:1805326923;fname:IMG_20171005_175208.jpg;x:899.937;y:856.74;tx:891.073;ty:847.08;
img;hash:-158603814;xhash:-1220659838;fname:DSC00006.JPG;x:908.861;y:860.379;tx:931.652;ty:876.749;
img;hash:1344418837;xhash:-1489922851;fname:DSC01188.JPG;x:919.508;y:836.236;tx:919.225;ty:829.527;
img;hash:-131259144;xhash:1975495181;fname:DSC00015.JPG;x:908.789;y:860.446;tx:900.318;ty:961.249;
img;hash:521834061;xhash:-368650119;fname:IMG_20170916_184645.jpg;x:908.755;y:860.317;
img;hash:-1444142949;xhash:113402812;fname:DSC00162.JPG;x:893.551;y:915.315;tx:851.281;ty:875.244;
img;hash:-175711123;xhash:2103053121;fname:IMG_20180522_004211.jpg;simile:img_20180522_004150.jpg;x:933.001;y:843.327;tx:934.551;ty:847.257;
img;hash:903479475;xhash:1104974166;fname:IMG_20170914_102908.jpg;x:864.848;y:726.896;tx:876.738;ty:810.535;
img;hash:-301964081;xhash:-731869289;fname:DSC01145.JPG;x:929.158;y:836.182;tx:931.127;ty:837.889;
img;hash:-2111650577;xhash:1320311038;fname:IMG_20170712_065610.jpg;x:809.246;y:807.413;tx:907.221;ty:809.971;
img;hash:222274150;xhash:-959562610;fname:DSC00916.JPG;x:929.83;y:848.711;tx:930.396;ty:859.071;
img;hash:-1041422768;xhash:-1236480454;fname:DSC09721.JPG;x:928.346;y:812.321;tx:913.704;ty:825.258;
img;hash:-728156130;xhash:300344341;fname:DSC00200.JPG;x:707.572;y:546.911;tx:762.887;ty:788.798;
img;hash:-1805984045;xhash:-1185168637;fname:IMG_20171218_205805.jpg;simile:img_20180605_173211.jpg;x:933.287;y:843.389;tx:935.115;ty:848.204;
img;hash:1338789739;xhash:2022553479;fname:DSC00959.JPG;simile:dsc00954.jpg;x:814.082;y:800.617;tx:819.186;ty:892.89;
img;hash:-1978606215;xhash:-327101649;fname:IMG_20170712_120829.jpg;x:919.884;y:836.361;tx:916.937;ty:832.756;
img;hash:1274426006;xhash:1164657558;fname:DSC01292.JPG;x:946.489;y:807.722;tx:965.901;ty:811.165;
img;hash:-784139285;xhash:-437240173;fname:IMG_20170920_014125.jpg;x:931.41;y:843.583;tx:930.094;ty:858.711;
img;hash:-905253550;xhash:253869226;fname:IMG_20170915_134909.jpg;x:951.935;y:751.925;tx:945.836;ty:759.244;
img;hash:509757109;xhash:1331088313;fname:DSC09779.JPG;x:908.621;y:856.142;tx:912.186;ty:859.011;
img;hash:-1955082700;xhash:-274441686;fname:IMG_20170916_165949.jpg;simile:img_20170910_182126.jpg;x:902.599;y:843.275;tx:901.332;ty:846.585;
img;hash:896921654;xhash:559898294;fname:IMG_20170920_175129.jpg;x:900.951;y:826.659;tx:892.296;ty:818.205;
img;hash:-1734393170;xhash:453028419;fname:IMG_20170915_134828.jpg;x:950.937;y:752.479;tx:958.589;ty:761.018;
img;hash:-2043193071;xhash:391999928;fname:DSC09962.JPG;x:516.459;y:528.368;
img;hash:-354817461;xhash:-1097982496;fname:IMG_20180105_234055.jpg;simile:img_20180605_173211.jpg;x:933.032;y:843.343;tx:934.525;ty:847.185;
img;hash:-469457313;xhash:1825255458;fname:DSC08762.JPG;x:840.062;y:672.524;tx:744.639;ty:712.896;
img;hash:-976506518;xhash:383922174;fname:IMG_20170915_120524.jpg;x:926.97;y:853.369;tx:928.066;ty:858.811;
img;hash:-366819860;xhash:-626997092;fname:IMG_20171218_220452.jpg;simile:img_20180605_173211.jpg;x:933.266;y:843.389;tx:934.993;ty:848.041;
img;hash:1048094681;xhash:1048094681;fname:DSC01373.JPG;x:930.623;y:860.078;tx:939.754;ty:874.654;
img;hash:1550530486;xhash:-934915492;fname:DSC00414.JPG;x:925.441;y:842.01;tx:924.976;ty:837.532;
img;hash:507949491;xhash:-136776925;fname:DSC09777.JPG;x:916.852;y:848.954;tx:917.084;ty:858.519;
img;hash:2082313288;xhash:1041483614;fname:IMG_20170529_141820.jpg;x:891.31;y:816.579;tx:914.309;ty:838.057;
img;hash:-1271526404;xhash:1188938807;fname:DSC00671.JPG;x:228.14;y:1252.463;
img;hash:120918274;xhash:1573717067;fname:IMG_20170709_162156.jpg;x:828.3;y:807.661;tx:812.085;ty:805.299;
img;hash:355737681;xhash:-1478129335;fname:IMG_20170920_145411.jpg;x:906.867;y:843.897;tx:902.194;ty:845.857;
img;hash:-1895749057;xhash:-1579801747;fname:IMG_20170630_084558.jpg;x:916.332;y:837.307;tx:902.673;ty:835.392;
img;hash:-399854762;xhash:2013967915;fname:IMG_20171005_180136.jpg;x:903.453;y:892.109;tx:902.308;ty:899.458;
img;hash:-1563861397;xhash:58146272;fname:IMG_20180527_202118.jpg;x:931.158;y:837.577;tx:929.934;ty:847.594;
img;hash:-89118004;xhash:2068308751;fname:IMG_20170910_142227.jpg;x:916.845;y:838.051;tx:893.271;ty:815.069;
img;hash:754340763;xhash:-2140607084;fname:IMG_20180530_222927.jpg;simile:img_20180530_234348.jpg;x:929.864;y:842.398;tx:925.908;ty:845.416;
img;hash:-115762115;xhash:-1082102869;fname:IMG_20180521_180533.jpg;x:901.468;y:846.285;tx:909.955;ty:840.993;
img;hash:-319347663;xhash:-1441116515;fname:DSC09698.JPG;x:944.364;y:847.621;tx:937.996;ty:856.577;
img;hash:-743197301;xhash:1669222328;fname:IMG_20170701_194152.jpg;x:804.917;y:638.571;tx:829.075;ty:763.506;
img;hash:886572581;xhash:-1334966572;fname:DSC00078.JPG;x:733.394;y:386.09;tx:763.819;ty:432.039;
img;hash:1009787972;xhash:-1796899103;fname:IMG_20170629_184002.jpg;x:915.874;y:827.367;tx:909.128;ty:835.241;
img;hash:-2103132550;xhash:1871303735;fname:DSC00592.JPG;x:-330.662;y:-302.746;tx:-336.727;ty:-40.954;
img;hash:-471297699;xhash:2013514389;fname:DSC08760.JPG;x:543.86;y:328.028;tx:882.75;ty:1744.514;
img;hash:1081285671;xhash:394348939;fname:DSC00416.JPG;x:930.698;y:861.034;tx:930.02;ty:875.871;
img;hash:390360754;xhash:1990635513;fname:DSC09734.JPG;x:901.32;y:846.622;tx:902.338;ty:845.531;
img;hash:519462762;xhash:-384550411;fname:DSC09791.JPG;x:916.364;y:834.322;
img;hash:1589183877;xhash:-605639430;fname:IMG_20171007_170807.jpg;x:899.757;y:860.412;tx:897.435;ty:850.532;
img;hash:-385096514;xhash:-2004140310;fname:DSC00772.JPG;x:871.12;y:817.469;tx:886.133;ty:799.338;
img;hash:1295454204;xhash:-579546658;fname:IMG_20170709_135057.jpg;x:807.047;y:819.783;tx:792.72;ty:817.264;
img;hash:1179837911;xhash:508583026;fname:DSC09813.JPG;x:918.731;y:857.102;
img;hash:2052669405;xhash:1495338032;fname:DSC09376.JPG;x:902.47;y:911.561;tx:868.252;ty:915.502;
img;hash:-936595661;xhash:728214849;fname:IMG_20170918_151648.jpg;x:903.664;y:841.052;tx:900.535;ty:846.46;
img;hash:-418891308;xhash:1218228085;fname:IMG_20171218_220438.jpg;simile:img_20180605_173211.jpg;x:933.327;y:843.491;tx:935.237;ty:848.143;
img;hash:1904920340;xhash:-922341149;fname:DSC_2621.JPG;x:1510.625;y:730.297;tx:1522.616;ty:733.452;
img;hash:226142582;xhash:-586330335;fname:IMG_20170712_155902.jpg;x:914.891;y:830.403;tx:915.279;ty:835.793;
img;hash:2138289346;xhash:685712333;fname:DSC09856.JPG;x:908.792;y:860.511;tx:940.801;ty:934.24;
img;hash:473589562;xhash:473589562;fname:DSC09714.JPG;x:903.06;y:826.022;tx:917.324;ty:809.8;
img;hash:1726988023;xhash:1182208965;fname:DSC00479.JPG;x:927.378;y:843.981;tx:931.889;ty:848.18;
img;hash:-904681869;xhash:197658909;fname:DSC_2542.JPG;x:852.503;y:875.523;tx:867.044;ty:831.393;
img;hash:1549621628;xhash:-39118570;fname:DSC09678.JPG;x:549.016;y:637.059;tx:547.521;ty:634.93;
img;hash:1123640913;xhash:-98016795;fname:DSC00894.JPG;x:542.035;y:283.188;
img;hash:1448311179;xhash:-1127784846;fname:DSC09890.JPG;x:920.213;y:843.306;tx:922.088;ty:852.571;
